대학명,모집단위,계열,전형,백분위,충원,모집인원,경쟁률
한국외대,투어리즘 & 웰니스학부,인문・사회계열,일반전형,76,3,9,8.22
한국외대,Language & AI융합학부,공학계열,일반전형,92,55,19,10.94
한국외대,융합인재학부,인문・사회계열,일반전형,78,56,42,6.21
한국외대,경영학부,인문・사회계열,일반전형,91,204,52,10.98
한국외대,Finance & AI융합학부,인문・사회계열,일반전형,77,17,10,7.5
한국외대,글로벌스포츠산업학부,인문・사회계열,일반전형,82,6,10,6.5
한국외대,화학과,자연과학계열,일반전형,76,16,14,10.23
한국외대,생명공학과,자연과학계열,일반전형,79,17,15,7.21
한국외대,수학과,자연과학계열,일반전형,79,7,11,7
한국외대,환경학과,자연과학계열,일반전형,74,15,15,5.5
한국항공대,공과대학,공학계열,농어촌,82,,0,0
한국항공대,AI융합대학,공학계열,농어촌,80,,0,0
한국항공대,공과대학,공학계열,일반전형,85,,0,0
한국항공대,항공・경영대학(사회적성),자연과학계열,일반전형,87,,0,0
한국항공대,항공・경영대학(이학적성),자연과학계열,일반전형,86,,0,0
한국항공대,AI융합대학,공학계열,일반전형,87,,0,0
한국항공대,스마트드론공학과,공학계열,일반전형,87,,0,0
한국항공대,자유전공학부(이학적성),공학계열,일반전형,83,,0,0
한국항공대,자유전공학부(공학적성),공학계열,일반전형,88,,0,0
한국항공대,항공운항학과,자연과학계열,일반전형,96,,0,0
한국항공대,AI자율주행시스템공학과,공학계열,일반전형,86,,0,0
한국항공대,자유전공학부(사회적성),공학계열,일반전형,78,,0,0
한림대,의학과,의학계열,일반전형,98,2,28,3.75
한림대,간호학과,자연과학계열,일반전형,88,21,38,3.76
한성대,IT 공과대학,공학계열,일반전형,72,141,101,5.1
한성대,글로벌패션산업학부,예체능계열,일반전형,72,22,15,5.5
한성대,사회과학부,인문・사회계열,일반전형,71,57,40,6
한성대,ICT디자인학부,예체능계열,일반전형,70,7,4,7
한성대,크리에이티브인문학부,인문・사회계열,일반전형,69,65,42,5.8
한성대,상상력인재학부,인문・사회계열,일반전형,66,113,85,5
한성대,AI응용학과(야),공학계열,일반전형,71,14,10,5.2
한성대,AI응용학과,공학계열,일반전형,73,34,20,4.9
한성대,융합보안학과,공학계열,일반전형,72,41,20,5
한성대,미래모빌리티학과,공학계열,일반전형,71,21,15,4
한성대,IT 공과대학(야),공학계열,일반전형,69,108,66,5.2
한성대,사회과학부(야),인문・사회계열,일반전형,68,71,45,5.9
한성대,글로벌패션산업학부(야),예체능계열,일반전형,70,30,17,6.1
한성대,크리에이티브인문학부(야),인문・사회계열,일반전형,67,47,34,6.1
한양대,한양인터칼리지학부,공학계열,일반전형,92,788,60,26.2
한양대,컴퓨터소프트웨어학부,공학계열,일반전형,93,68,69,4.7
한양대,경영학부,인문・사회계열,일반전형,92,143,72,5.3
한양대,행정학과,인문・사회계열,일반전형,92,30,17,6
한양대,생명공학과,공학계열,일반전형,94,28,11,7.9
한양대,화학공학과,공학계열,일반전형,96,46,25,5.6
한양대,정보시스템학과,공학계열,일반전형,91,36,17,7.8
한양대,신소재공학부,공학계열,일반전형,92,63,42,6.3
한양대,반도체공학과,공학계열,일반전형,98,18,10,11.8
한양대,수학과,자연과학계열,일반전형,93,23,15,4.8
한양대,의예과,자연과학계열,일반전형,98,69,44,4.4
한양대,데이터사이언스학부,공학계열,일반전형,92,45,30,6
한양대,스포츠사이언스전공,예체능계열,일반전형,89,10,18,8.2
한양대,정책학과,인문・사회계열,일반전형,92,65,33,5.4
한양대,미디어커뮤니케이션학과,인문・사회계열,일반전형,92,12,16,8.8
한양대,관광학부,인문・사회계열,일반전형,93,17,14,8.2
한양대,파이낸스경영학과,인문・사회계열,일반전형,90,50,22,6.1
한양대,에너지공학과,공학계열,일반전형,94,16,14,9.9
한양대,융합전자공학부,공학계열,일반전형,94,120,79,5.5
한양대,전기공학전공,공학계열,일반전형,91,29,28,5.2
한양대,미래자동차공학과,공학계열,일반전형,94,54,29,6.7
한양대,생명과학과,자연과학계열,일반전형,92,32,17,8.5
한양대,연극영화학과(영화전공),예체능계열,일반전형,89,2,10,3.3
한양대,원자력공학과,공학계열,일반전형,92,5,17,4.9
한양대,건설환경공학과,공학계열,일반전형,94,17,23,6.3
한양대,도시공학과,공학계열,일반전형,91,25,16,6.7
한양대,기계공학부,공학계열,일반전형,95,55,65,4
한양대,화학과,자연과학계열,일반전형,93,16,20,4.9
한양대,자원환경공학과,공학계열,일반전형,90,9,14,3.9
한양대,철학과,인문・사회계열,일반전형,92,5,7,5.4
한양대,교육공학과,인문・사회계열,일반전형,89,4,9,3.9
한양대,국어교육과,인문・사회계열,일반전형,93,1,11,3.4
한양대,영어교육과,인문・사회계열,일반전형,90,5,12,10.5
한양대,정치외교학과,인문・사회계열,일반전형,92,8,14,3.8
한양대,수학교육과,인문・사회계열,일반전형,93,10,8,6
한양대,건축공학부,공학계열,일반전형,93,11,16,4.7
한양대,사회학과,인문・사회계열,일반전형,93,6,13,4.4
한양대,스포츠매니지먼트전공,예체능계열,일반전형,96,12,17,3.8
한양대,국제학부,인문・사회계열,일반전형,89,8,9,4.1
한양대,건축학부,공학계열,일반전형,90,7,18,3.9
한양대,경제금융학부,인문・사회계열,일반전형,93,52,53,4.3
한양대,교육학과,인문・사회계열,일반전형,94,4,9,5.1
한양대,의류학과,예체능계열,일반전형,93,3,8,6.5
한양대,식품영양학과,자연과학계열,일반전형,92,7,8,3.9
한양대,바이오메디컬공학전공,공학계열,일반전형,93,15,15,5.6
한양대,실내건축디자인학과,예체능계열,일반전형,92,9,8,4.1
한양대,간호학과,자연과학계열,일반전형,94,5,13,3.3
한양대,연극영화학과(연기),예체능계열,일반전형,77,,14,31
한양대,유기나노공학과,공학계열,일반전형,88,12,14,7.3
한양대,연극영화학과(연출및스탭),예체능계열,일반전형,96,,7,15.9
한양대,물리학과,자연과학계열,일반전형,92,14,14,5.2
한양대,중어중문학과,인문・사회계열,일반전형,90,11,19,4.3
한양대,산업공학과,공학계열,일반전형,91,13,20,4.5
한양대,영어영문학과,인문・사회계열,일반전형,93,11,25,4.8
한양대,사학과,인문・사회계열,일반전형,87,3,10,5.3
한양대,국어국문학과,인문・사회계열,일반전형,92,7,12,3.8
한양대,기계공학부,공학계열,농어촌,89,3,6,3.2
한양대,경제금융학부,인문・사회계열,농어촌,86,1,4,3
한양대,신소재공학부,공학계열,농어촌,87,8,4,5.3
한양대(ERICA),스포츠과학부,예체능계열,일반전형,56,10,30,0
한양대(ERICA),수리데이터사이언스학과,자연과학계열,일반전형,82,9,11,0
한양대(ERICA),교통물류공학과,공학계열,일반전형,81,2,13,0
한양대(ERICA),건설환경공학과,공학계열,일반전형,82,6,13,0
한양대(ERICA),건축학전공,공학계열,일반전형,82,6,13,0
한양대(ERICA),건축공학전공,공학계열,일반전형,81,3,12,0
한양대(ERICA),광고홍보학과,인문・사회계열,일반전형,80,8,23,0
한양대(ERICA),지능형클라우드전공,공학계열,일반전형,83,7,6,0
한양대(ERICA),글로벌문화통상학부,인문・사회계열,일반전형,79,12,36,0
한양대(ERICA),지능정보양자공학전공,공학계열,일반전형,81,8,23,0
한양대(ERICA),바이오나노공학전공,공학계열,일반전형,82,8,11,0
한양대(ERICA),분자의약전공,자연과학계열,일반전형,83,4,13,0
한양대(ERICA),차세대반도체융합공학부,공학계열,일반전형,80,23,19,0
한양대(ERICA),배터리소재화학공학과,공학계열,일반전형,82,20,34,0
한양대(ERICA),ICT융합학부,공학계열,일반전형,82,8,20,0
한양대(ERICA),경제학부,인문・사회계열,일반전형,82,13,25,0
한양대(ERICA),컴퓨터전공,공학계열,일반전형,82,11,28,0
한양대(ERICA),보험계리학과,인문・사회계열,일반전형,81,2,11,0
한양대(ERICA),산업경영공학과,공학계열,일반전형,83,4,13,0
한양대(ERICA),전자공학부,공학계열,일반전형,83,35,52,0
한양대(ERICA),기계공학과,공학계열,일반전형,82,21,35,0
한양대(ERICA),약학과,자연과학계열,일반전형,97,7,11,0
한양대(ERICA),신소재・반도체공학전공,공학계열,일반전형,83,27,20,0
한양대(ERICA),반도체・디스플레이공학전공,공학계열,일반전형,83,13,15,0
한양대(ERICA),미디어학과,인문・사회계열,일반전형,80,16,26,0
한양대(ERICA),에너지바이오학과,공학계열,일반전형,81,13,20,0
한양대(ERICA),바이오신약융합학부,공학계열,일반전형,82,19,25,0
한양대(ERICA),로봇공학과,공학계열,일반전형,82,21,25,0
한양대(ERICA),컴퓨터학부,공학계열,일반전형,82,11,13,0
한양대(ERICA),경영학부,인문・사회계열,일반전형,81,21,39,0
한양대(ERICA),문화인류학과,인문・사회계열,일반전형,79,7,16,0
한양대(ERICA),문화콘텐츠학과,인문・사회계열,일반전형,81,5,11,0
한양대(ERICA),해양융합공학과,공학계열,일반전형,81,9,11,0
한양대(ERICA),인공지능학과,공학계열,일반전형,83,12,21,0
한양대(ERICA),LIONS자율전공학부(전계열),공학계열,일반전형,83,42,99,0
홍익대,회화과,예체능계열,일반전형,68,2,10,4.9
홍익대,자율전공(미술대),예체능계열,일반전형,64,2,18,3.56
홍익대,판화과,예체능계열,일반전형,59,0,5,5.6
홍익대,조소과,예체능계열,일반전형,67,0,5,5.8
홍익대,섬유미술ㆍ패션디자인과,예체능계열,일반전형,80,0,4,4.25
홍익대,동양화과,예체능계열,일반전형,65,0,5,4.2
홍익대,예술학과,예체능계열,일반전형,78,3,6,4.83
홍익대,디자인학부,예체능계열,일반전형,82,1,18,4
홍익대,금속조형디자인과,예체능계열,일반전형,68,0,4,5.5
홍익대,도예ㆍ유리과,예체능계열,일반전형,85,0,4,4
홍익대,목조형가구학과,예체능계열,일반전형,69,1,4,3.5
홍익대,도시공학과,공학계열,일반전형,86,20,20,11.15
홍익대,건설환경공학과,공학계열,일반전형,89,20,21,7.81
홍익대,건축학부 실내건축학전공,공학계열,일반전형,90,10,9,20
홍익대,건축학부 건축학전공(5년제),공학계열,일반전형,90,22,19,9
홍익대,경영학부,인문・사회계열,일반전형,89,261,122,10.68
홍익대,서울캠퍼스자율전공(인문·예능),공학계열,일반전형,90,137,87,8.66
홍익대,산업・데이터공학과,공학계열,일반전형,86,28,35,6.66
홍익대,국어국문학과,인문・사회계열,일반전형,84,19,9,12.44
홍익대,불어불문학과,인문・사회계열,일반전형,88,8,9,11.89
홍익대,독어독문학과,인문・사회계열,일반전형,86,9,10,18.1
홍익대,영어영문학과,인문・사회계열,일반전형,87,19,13,10.46
홍익대,수학교육과,자연과학계열,일반전형,88,28,15,14.87
홍익대,컴퓨터공학과,공학계열,일반전형,91,63,62,7.52
홍익대,신소재・화공시스템공학부,공학계열,일반전형,90,79,56,8.05
홍익대,전자·전기공학부,공학계열,일반전형,86,158,91,7.36
홍익대,기계ㆍ시스템디자인공학과,공학계열,일반전형,88,62,66,6.94
홍익대,역사교육과,인문・사회계열,일반전형,88,21,13,14
홍익대,영어교육과,인문・사회계열,일반전형,89,23,14,11
홍익대,국어교육과,인문・사회계열,일반전형,87,44,14,19.64
홍익대,교육학과,인문・사회계열,일반전형,86,19,13,11.15
홍익대,법학부,인문・사회계열,일반전형,88,103,56,10.48
홍익대,경제학부,인문・사회계열,일반전형,89,51,18,10.06
홍익대,서울캠퍼스자율전공(자연·예능),공학계열,일반전형,88,131,110,7.31
홍익대(세종),디자인컨버전스학부,예체능계열,일반전형,57,20,44,4
홍익대(세종),영상ㆍ애니메이션학부,예체능계열,일반전형,61,3,24,2.8
홍익대(세종),게임학부 게임그래픽디자인전공(미술계),예체능계열,일반전형,35,,13,2.9
홍익대(세종),소프트웨어융합학과,공학계열,일반전형,70,30,31,7.7
홍익대(세종),세종캠퍼스자율전공(인문·예능),공학계열,일반전형,69,111,59,7.5
홍익대(세종),세종캠퍼스자율전공(자연·예능),공학계열,일반전형,73,58,56,9.2
홍익대(세종),AID융합과학기술대학 자율전공,공학계열,일반전형,69,29,16,9.3
홍익대(세종),AI기계융합공학과,공학계열,일반전형,67,25,19,9.9
홍익대(세종),조선해양모빌리티공학과,공학계열,일반전형,75,24,13,9.6
홍익대(세종),바이오화학융합공학과,공학계열,일반전형,71,35,19,13.2
홍익대(세종),전자전기융합공학과,공학계열,일반전형,73,41,21,7.5
홍익대(세종),게임학부 게임소프트웨어전공(공학계),공학계열,일반전형,66,18,13,12.1
홍익대(세종),나노반도체공학과,공학계열,일반전형,69,25,17,8.5
홍익대(세종),광고홍보학부,인문・사회계열,일반전형,65,62,33,6.5
홍익대(세종),상경학부,인문・사회계열,일반전형,65,71,61,6.6
홍익대(세종),건축공학부,공학계열,일반전형,71,27,20,8
홍익대(세종),상경학부,인문・사회계열,농어촌,1,3,4,12.5
