권역,지역,세부지역,대학명,계열,2026 수시 모집단위,2025 수시 모집단위,전형변경,모집단위변경,교과1/전형,교과1/충원,교과1/70%,교과1/50%,교과2/전형,교과2/충원,교과2/70%,교과2/50%,교과3/전형,교과3/충원,교과3/70%,교과3/50%,종합1/전형,종합1/충원,종합1/70%,종합1/50%,종합2/전형,종합2/충원,종합2/70%,종합2/50%,정시백분위,정시/충원,2025 정시 반영영역,영어한국사,학과홈페이지URL,모집인원_교과,모집인원_종합,모집인원_정시,수능반영_국,수능반영_수,수능반영_영,수능반영_탐,수능반영_한,면접비율,논술비율,2024_교과70,2024_종합70,2024_정시,2023_교과70,2023_종합70,2023_정시,경쟁률_교과,경쟁률_종합,경쟁률_정시,비고
경상권,,,대구가톨릭대,인문,미디어영상광고홍보학부,,,,교과전형,120,4,3.42,,,,,,,,,종합전형,38,4.25,4.08,,,,,,,,,,39,20,,,,,,,,,5.67,5.47,,4.68,6.42,,8.72,4.3,,
경상권,,,대구가톨릭대,자연,미래자동차공학과,,,,교과전형,41,4.5,4.92,,,,,,,,,종합전형,22,6.27,6.27,,,,,92.0,,,,,22,5,,,,,,,,,6.5,6.55,,6.06,5.65,,4.36,5.4,,
경상권,,,대구가톨릭대,자연,바이오메디대학,,,,지역교과,96,4.58,4.5,,,,,,,,,,,,,,,,,92.0,,,,,34,,,,,,,,,,,,,,,,4.29,,,
경상권,,,대구가톨릭대,인문,바이오메디대학자율학부,,,,교과전형,30,4.58,4.33,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,4.13,,,
경상권,,,대구가톨릭대,자연,반도체전자공학과,,,,교과전형,65,4.5,4.33,,,,,,,,,종합전형,7,5.36,5.36,,,,,92.0,,,,,24,6,,,,,,,,,6.81,6.89,,6.01,6.39,,3.83,2.83,,
경상권,,,대구가톨릭대,예체능,반려동물보건학과,,,,교과전형,68,3.55,3.08,지역교과,19,3.25,3,,,,,종합전형,7,3.42,3.42,,,,,,,,,,14,4,,,,,,,,,4.4,5.31,,4.84,,,12.93,8.5,,
경상권,,,대구가톨릭대,자연,방사선학과,,,,교과전형,30,1.83,1.75,지역교과,11,2,1.92,가톨릭지도자,1,2.92,2.25,종합전형,2,2.25,2.25,,,,,92.0,,,,,19,8,,,,,,,,,2.72,3.27,,2.88,3.45,,15.11,15.13,,
경상권,,,대구가톨릭대,자연,배터리공학과,,,,교과전형,16,4.58,4.33,,,,,,,,,종합전형,5,5.75,4.25,,,,,92.0,,,,,12,4,,,,,,,,,6.18,6.59,,6.72,6.27,,2.92,3,,
경상권,,,대구가톨릭대,자연,보건관리학과,,,,교과전형,65,4.67,4.75,,,,,,,,,종합전형,16,4.5,4.44,,,,,92.0,,,,,21,5,,,,,,,,,5.27,6.42,,5.78,6.11,,6.67,5,,
경상권,,,대구가톨릭대,인문,보건의료경영학과,,,,교과전형,77,3.58,3.42,,,,,,,,,종합전형,3,3.5,3.5,,,,,,,,,,22,4,,,,,,,,,6.24,6.46,,,,,6.91,5,,
경상권,,,대구가톨릭대,인문,부동산학과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,,,,,,
경상권,,,대구가톨릭대,인문,사회과학대학,,,,지역교과,111,4,3.73,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,4.87,,,
경상권,,,대구가톨릭대,인문,사회과학대학자율학부,,,,교과전형,41,5.75,5.1,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,3.73,,,
경상권,,,대구가톨릭대,인문,사회복지학과,,,,교과전형,162,3.83,3.67,가톨릭지도자,0,2.71,2.71,,,,,종합전형,28,4.4,3.92,지역종합,1,4.91,3.92,,,,,,30,15,,,,,,,,,5.93,5.88,,4.71,5.38,,13.67,4.8,,
경상권,,,대구가톨릭대,예체능,산업디자인과,,,,교과전형,54,4.25,2.88,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,5.31,,,
경상권,,,대구가톨릭대,자연,소방방재학과,,,,교과전형,97,4.08,3.75,,,,,,,,,종합전형,16,4.55,3.92,지역종합,0,4.5,4.5,92.0,,,,,24,12,,,,,,,,,4.94,6.48,,4.49,5.28,,9.58,4,,
경상권,,,대구가톨릭대,자연,소프트웨어융합대학,,,,지역교과,30,5.25,5.08,,,,,,,,,,,,,,,,,92.0,,,,,15,,,,,,,,,,,,,,,,3.47,,,
경상권,,,대구가톨릭대,자연,소프트웨어융합학과,,,,교과전형,22,5.25,5.25,,,,,,,,,종합전형,5,6.17,4.58,SW전형,0,5.08,5,92.0,,,,,15,5,,,,,,,,,6.43,6.17,,6.09,5.78,,2.53,2,,
경상권,,,대구가톨릭대,자연,수학교육과,,,,교과전형,27,3,3.08,,,,,,,,,종합전형,10,4.08,4.25,,,,,92.0,,,,,13,7,,,,,,,,,4.78,5.78,,4.62,4.95,,5.31,3,,
경상권,,,대구가톨릭대,예체능,시각디자인과,,,,교과전형,14,1.88,2.5,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,8.2,,,
경상권,,,대구가톨릭대,자연,식품영양학과,,,,교과전형,59,3.09,3.5,,,,,,,,,종합전형,18,4.75,4.5,,,,,92.0,,,,,21,10,,,,,,,,,5.38,5.49,,4.49,5.5,,6.14,4.1,,
경상권,,,대구가톨릭대,인문,신학부,,,,교과전형,0,3.73,3.4,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,5.68,,,5.12,,,1,,,
경상권,,,대구가톨릭대,예체능,실용음악과,,,,교과전형,16,5.13,3.63,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,6.12,,,,,,4.8,,,
경상권,,,대구가톨릭대,인문,심리학과,,,,교과전형,58,3.25,3.17,,,,,,,,,종합전형,14,4.33,3.42,지역종합,3,4.4,4.25,,,,,,26,10,,,,,,,,,4.39,4.91,,4.3,4.88,,5.08,5.1,,
경상권,,,대구가톨릭대,인문,아동학과,,,,교과전형,46,5.25,4.5,,,,,,,,,종합전형,8,4.67,4.67,,,,,,,,,,22,5,,,,,,,,,6.16,6.43,,6.09,6.32,,3.27,4,,
경상권,,,대구가톨릭대,자연,안경광학과,,,,교과전형,68,5.42,4.5,,,,,,,,,종합전형,2,3.67,3.67,,,,,92.0,,,,,25,2,,,,,,,,,5.88,6.33,,6.16,,,3.88,3.5,,
경상권,,,대구가톨릭대,자연,약학부,,,,지역교과,9,1.59,1.64,교과전형,39,1.39,1.33,가톨릭지도자,0,1.48,1.48,지역종합,14,1.82,1.88,,,,,92,5,,,,15,10,10,,,,,,,,1.7,1.65,,1.56,1.64,,13.8,26.8,9.1,
경상권,,,대구가톨릭대,인문,언어청각치료학과,,,,교과전형,68,4,3.5,,,,,,,,,종합전형,13,4.5,4.5,,,,,,,,,,24,7,,,,,,,,,6.02,5.54,,5.48,,,5.29,3,,
경상권,,,대구가톨릭대,인문,역사교육과,,,,교과전형,27,2.25,2.09,,,,,,,,,종합전형,14,2.58,2.5,,,,,,,,,,8,11,,,,,,,,,4.25,4.81,,2.86,3.59,,17.63,5.36,,
경상권,,,대구가톨릭대,인문,영어교육과,,,,교과전형,13,2.75,1.25,지역교과,9,3.33,3.33,,,,,종합전형,8,3.83,3.45,,,,,,,,,,8,8,,,,,,,,,4.56,5.02,,3.87,5.45,,8.5,3.13,,
경상권,,,대구가톨릭대,인문,영어학과,,,,교과전형,53,4.55,4.14,,,,,,,,,종합전형,6,3.5,3.5,,,,,,,,,,13,4,,,,,,,,,5.27,6.26,,6.24,6.42,,5.15,3.75,,
경상권,,,대구가톨릭대,인문,예술치료학과,,,,교과전형,22,5,4.25,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,5.08,6.18,,5.77,6.31,,2.37,,,
경상권,,,대구가톨릭대,예체능,외식조리제과제빵학과,,,,교과전형,114,3.92,3.91,,,,,,,,,종합전형,14,3.83,3.67,지역종합,1,5.42,5.2,,,,,,34,12,,,,,,,,,4.7,6.08,,4.24,5.51,,10.21,8.33,,
경상권,,,대구가톨릭대,자연,원예・식품학과,,,,,,,,,,,,,,,,,,,,,,,,92.0,,,,,,,,,,,,,,,7.09,7.09,,6.68,7.48,,,,,
경상권,,,대구가톨릭대,예체능,웹툰애니창작과,,,,교과전형,2,1.38,1,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,9.8,,,
경상권,,,대구가톨릭대,인문,유스티노자유대학,,,,교과전형,23,6.25,5.42,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,6.44,,,6.6,,,1.85,,,
경상권,,,대구가톨릭대,인문,유아교육과,,,,교과전형,64,3.33,3.08,,,,,,,,,종합전형,7,4.13,3.67,,,,,,,,,,14,8,,,,,,,,,5.85,4.58,,3.55,4.35,,14.5,5.88,,
경상권,,,대구가톨릭대,예체능,음악학과,,,,교과전형,9,3.14,3.14,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,5.44,,,,,,2.43,,,
경상권,,,대구가톨릭대,자연,의료공학과,,,,,,,,,,,,,,,,,,,,,,,,92.0,,,,,,,,,,,,,,,,,,6.3,6.45,,,,,
경상권,,,대구가톨릭대,자연,의료재활학과,,,,교과전형,80,3.83,3.58,,,,,,,,,종합전형,9,5.08,3.6,,,,,92.0,,,,,22,3,,,,,,,,,5.9,,,,,,12.91,6.33,,
경상권,,,대구가톨릭대,자연,의예과,,,,지역교과,25,1.91,1.54,교과전형,3,1.14,1.14,지역기균,0,,,지역종합,6,1.27,1.24,,,,,95,44,,,,20,5,10,,,,,,,,1.34,1.53,,1.29,,,10,29.4,19.4,
경상권,,,대구가톨릭대,인문,일어일문학과,,,,교과전형,52,4.17,3.75,,,,,,,,,종합전형,15,5.08,4.67,,,,,,,,,,15,8,,,,,,,,,5.39,6.22,,5.65,6.31,,9.07,5.88,,
경상권,,,대구가톨릭대,공통,자율전공학부,,,,교과전형,123,4.08,3.92,지역교과,85,3.67,3.92,,,,,종합전형,36,5.08,4.58,,,,,,,,,,41,15,,,,,,,,,5.54,6.39,,5.25,6.78,,6.83,4.13,,
경상권,,,대구가톨릭대,자연,전기공학과,,,,교과전형,78,5.17,4.67,,,,,,,,,종합전형,3,3.67,3.67,,,,,92.0,,,,,28,4,,,,,,,,,6,6.12,,6.26,6.33,,4.04,3.75,,
경상권,,,대구가톨릭대,자연,제약공학과,,,,교과전형,44,3.82,3.25,,,,,,,,,종합전형,3,4.58,4.33,,,,,92.0,,,,,24,5,,,,,,,,,4.48,6.3,,6.06,5.74,,4.46,2.6,,
경상권,,,대구가톨릭대,인문,지리교육과,,,,교과전형,27,2.67,2.33,,,,,,,,,종합전형,6,2.83,2.5,,,,,,,,,,14,6,,,,,,,,,4.4,4.63,,3.32,4.96,,7.36,7.17,,
경상권,,,대구가톨릭대,예체능,체육교육과,,,,교과전형,4,1.42,1.33,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,2.24,,,,,,21,,,
경상권,,,대구가톨릭대,자연,컴퓨터소프트웨어학부,,,,교과전형,117,4.75,4.82,가톨릭지도자,0,,,,,,,종합전형,20,4.5,4.42,SW전형,0,6.29,5.25,92.0,,,,,64,23,,,,,,,,,6.04,6.22,,5.72,6.29,,2.83,2.04,,
경상권,,,대구가톨릭대,예체능,패션디자인과,,,,교과전형,31,3.88,3.5,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,3.56,,,5.51,,,3.33,,,
경상권,,,대구가톨릭대,인문,행정법무학과,,,,교과전형,74,4.42,3.29,,,,,,,,,종합전형,3,5,3.75,,,,,,,,,,18,3,,,,,,,,,,,,,,,6.67,3,,
경상권,,,대구가톨릭대,인문,호텔관광학과,,,,교과전형,95,5,4,,,,,,,,,종합전형,6,5.42,5.42,,,,,,,,,,18,4,,,,,,,,,6.2,6.5,,6.01,5.9,,7.06,3.75,,
경상권,,,대구가톨릭대,인문,회계세무학과,,,,교과전형,65,4.36,3.75,,,,,,,,,종합전형,7,5.5,4.78,,,,,,,,,,19,5,,,,,,,,,5.92,5.98,,5.59,,,4.79,2.8,,
경상권,,,대구대,자연,AI학과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,
경상권,,,대구대,자연,간호학과,,,,일반전형,34,2.07,1.93,지역인재,14,2.07,1.98,면접전형,5,2.55,2.43,서류전형,46,3.93,3.7,지역기균,1,,,,,,,,20,71,,,,,,,,,2.09,3.73,,1.93,3.7,,6.5,13.52,,
경상권,,,대구대,자연,건축공학과,,,,일반전형,95,4.9,4.47,지역인재,26,4.95,4.93,,,,,서류전형,19,6.68,6.55,,,,,,,,,,37,9,,,,,,,,,4.67,5.9,,4.86,6.23,,3.59,3.67,,
경상권,,,대구대,예체능,게임학과,,,,일반전형,113,4.03,3.52,지역인재,12,3.81,3.81,,,,,서류전형,10,7.35,7.19,,,,,,,,,,28,5,,,,,,,,,4.74,6.43,,,,,5.82,5.8,,
경상권,,,대구대,인문,경영학부,,,,일반전형,268,4.52,4.21,지역인재,33,4.31,4.22,,,,,서류전형,37,6.92,6.86,,,,,,,,,,101,15,,,,,,,,,5.56,6.27,,4.6,6,,5.7,3.93,,
경상권,,,대구대,인문,경제금융통상학과,,,,일반전형,88,5.25,4.72,지역인재,27,4.7,4.61,,,,,서류전형,8,7.24,6.97,,,,,,,,,,38,7,,,,,,,,,5.38,7.31,,,,,3.32,2.71,,
경상권,,,대구대,인문,경제금융학부,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.18,6.73,,,,,
경상권,,,대구대,인문,경찰학부(경찰행정학전공),,,,일반전형,97,2.94,2.66,지역인재,13,3.11,3.03,,,,,서류전형,25,4.74,4.6,,,,,,,,,,33,19,,,,,,,,,2.67,4.61,,2.34,4.5,,7,9.32,,
경상권,,,대구대,인문,경찰학부(자치경찰학전공),,,,일반전형,51,3.67,3.57,지역인재,13,3.58,3.31,,,,,서류전형,15,5.71,5.57,,,,,,,,,,23,12,,,,,,,,,3.78,5.68,,3.52,5.39,,4.39,6.08,,
경상권,,,대구대,인문,공공안전학부(공직법무전공),,,,일반전형,67,5.12,4.92,지역인재,12,5.17,5.05,,,,,서류전형,9,7.07,6.81,,,,,,,,,,34,8,,,,,,,,,,,,,,,3.29,3,,
경상권,,,대구대,인문,공공안전학부(소방・행정학전공),,,,일반전형,84,4.36,4.04,지역인재,30,5,4.38,,,,,서류전형,9,6.4,6.34,,,,,,,,,,40,10,,,,,,,,,4.77,6.07,,,,,4.9,3.3,,
경상권,,,대구대,자연,국방군사학과,,,,일반전형,87,4.82,4.64,지역인재,15,3.94,3.94,,,,,서류전형,6,5.55,5.41,,,,,,,,,,24,5,,,,,,,,,5,6.18,,,,,7.42,4,,
경상권,,,대구대,인문,국어교육과,,,,일반전형,38,2.2,2.15,면접전형,0,3.19,3.19,지역인재,13,2.82,2.43,서류전형,15,4.69,4.37,,,,,,,,,,18,12,,,,,,,,,3.2,4.79,,2.5,4.32,,6.72,5.92,,
경상권,,,대구대,자연,군사학과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.49,,,,,,
경상권,,,대구대,자연,기계자동차공학부,,,,일반전형,166,5.14,4.79,지역인재,41,5.64,5.32,,,,,서류전형,15,6.54,6.47,,,,,,,,,,50,12,,,,,,,,,5.63,7.36,,5.09,7.25,,5.62,2.33,,
경상권,,,대구대,자연,난임의료산업학과,,,,일반전형,48,4.06,3.87,,,,,,,,,서류전형,5,6.38,6.32,,,,,,,,,,23,7,,,,,,,,,,,,,,,3.74,3,,
경상권,,,대구대,자연,동물자원학과,,,,일반전형,73,4.26,3.97,지역인재,8,4.65,4.35,,,,,서류전형,5,5,4.6,,,,,,,,,,22,8,,,,,,,,,5.75,7.2,,4.21,6.1,,6.09,5,,
